"Census Division
State",,"Number of
Consumers","Average Monthly
New Hampshire,,"3,789",,"3,912",,,,"2,483",,,133,,,"10,316",,,,,,,,
Rhode Island,,"2,698",,"3,729",,,,"1,324",,,96,,,"7,847",,,,,,,,
Vermont,,"2,009",,"1,958",,,,"1,608",,,42,,,"5,617",,,,,,,,
Middle Atlantic,,"115,767",,"137,423",,,,"83,410",,,"15,032",,,"351,632",,,,,,,,
New Jersey,,"25,429",,"34,046",,,,"12,365",,,499,,,"72,340",,,,,,,,
New York,,"44,048",,"59,423",,,,"24,689",,,"13,238",,,"141,399",,,,,,,,
Pennsylvania,,"46,289",,"43,954",,,,"46,355",,,"1,295",,,"137,894",,,,,,,,
East North Central,,"171,294",,"162,462",,,,"203,027",,,"18,234",,,"555,016",,,,,,,,
Illinois,,"41,820",,"43,836",,,,"37,948",,,"12,082",,,"135,685",,,,,,,,
Indiana,,"29,420",,"25,551",,,,"42,080",,,684,,,"97,734",,,,,,,,
Michigan,,"32,305",,"34,889",,,,"33,862",,,899,,,"101,955",,,,,,,,
Ohio,,"47,331",,"39,507",,,,"63,802",,,"3,818",,,"154,459",,,,,,,,
Wisconsin,,"20,418",,"18,678",,,,"25,336",,,752,,,"65,184",,,,,,,,
West North Central,,"89,758",,"80,345",,,,"74,737",,,"6,880",,,"251,721",,,,,,,,
Iowa,,"12,430",,"8,512",,,,"16,238",,,"2,033",,,"39,213",,,,,,,,
Kansas,,"12,062",,"12,787",,,,"10,569",,,429,,,"35,847",,,,,,,,
Minnesota,,"19,400",,"19,799",,,,"20,368",,,721,,,"60,288",,,,,,,,
Missouri,,"30,168",,"26,029",,,,"15,815",,,"1,201",,,"73,213",,,,,,,,
Nebraska,,"8,638",,"7,232",,,,"7,328",,,"1,525",,,"24,723",,,,,,,,
North Dakota,,"3,480",,"3,071",,,,"2,753",,,506,,,"9,810",,,,,,,,
South Dakota,,"3,580",,"2,915",,,,"1,666",,,465,,,"8,627",,,,,,,,
South Atlantic,,"293,346",,"239,164",,,,"159,427",,,"21,674",,,"713,611",,,,,,,,
Delaware,,"3,734",,"3,633",,,,"3,236",,,62,,,"10,665",,,,,,,,
District of Columbia,,"1,676",,"7,304",,,,280,,,150,,,"9,410",,,,,,,,
Florida,,"101,377",,"73,950",,,,"18,808",,,"5,563",,,"199,698",,,,,,,,
Georgia,,"44,380",,"37,839",,,,"33,941",,,"1,631",,,"117,790",,,,,,,,
Maryland,,"24,017",,"25,381",,,,"9,660",,,742,,,"59,800",,,,,,,,
North Carolina,,"46,201",,"37,744",,,,"31,527",,,"2,151",,,"117,623",,,,,,,,
South Carolina,,"24,875",,"17,484",,,,"31,528",,,946,,,"74,832",,,,,,,,
Virginia,,"37,258",,"29,044",,,,"19,469",,,"10,352",,,"96,123",,,,,,,,
West Virginia,,"9,828",,"6,786",,,,"10,978",,,78,,,"27,669",,,,,,,,
East South Central,,"105,288",,"70,537",,,,"117,107",,,"5,884",,,"298,816",,,,,,,,
Alabama,,"27,802",,"18,868",,,,"31,825",,,739,,,"79,234",,,,,,,,
Kentucky,,"23,698",,"14,338",,,,"38,676",,,"3,263",,,"79,975",,,,,,,,
Mississippi,,"16,856",,"11,357",,,,"15,268",,,805,,,"44,287",,,,,,,,
Tennessee,,"36,932",,"25,974",,,,"31,338",,,"1,077",,,"95,320",,,,,,,,
West South Central,,"178,021",,"128,654",,,,"154,424",,,"21,043",,,"482,142",,,,,,,,
Arkansas,,"15,104",,"9,153",,,,"16,734",,,741,,,"41,732",,,,,,,,
Louisiana,,"25,800",,"17,722",,,,"28,563",,,"2,596",,,"74,681",,,,,,,,
Oklahoma,,"19,796",,"13,552",,,,"13,356",,,"2,963",,,"49,667",,,,,,,,
Texas,,"117,321",,"88,227",,,,"95,771",,,"14,744",,,"316,062",,,,,,,,
Mountain,,"74,906",,"74,845",,,,"64,533",,,"7,556",,,"221,840",,,,,,,,
Arizona,,"26,200",,"22,053",,,,"11,377",,,"2,652",,,"62,282",,,,,,,,
Colorado,,"14,470",,"17,890",,,,"10,918",,,958,,,"44,236",,,,,,,,
Idaho,,"6,906",,"6,543",,,,"7,305",,,342,,,"21,096",,,,,,,,
Montana,,"3,885",,"3,645",,,,"3,310",,,324,,,"11,165",,,,,,,,
Nevada,,"9,607",,"6,693",,,,"11,239",,,628,,,"28,167",,,,,,,,
New Mexico,,"4,999",,"6,844",,,,"5,272",,,"1,612",,,"18,727",,,,,,,,
Utah,,"6,693",,"8,262",,,,"7,411",,,851,,,"23,217",,,,,,,,
Wyoming,,"2,146",,"2,915",,,,"7,700",,,189,,,"12,950",,,,,,,,
Pacific Contiguous,,"126,412",,"138,836",,,,"80,067",,,"15,674",,,"360,990",,,,,,,,
California,,"77,301",,"100,179",,,,"46,473",,,"11,486",,,"235,439",,,,,,,,
Oregon,,"17,503",,"14,816",,,,"13,084",,,481,,,"45,885",,,,,,,,
Washington,,"31,608",,"23,841",,,,"20,510",,,"3,707",,,"79,666",,,,,,,,
Pacific Noncontiguous,,"4,694",,"5,392",,,,"4,869",,,249,,,"15,204",,,,,,,,
Alaska,,"1,891",,"2,263",,,,"1,079",,,194,,,"5,428",,,,,,,,
Hawaii,,"2,802",,"3,129",,,,"3,790",,,55,,,"9,776",,,,,,,,
U.S. Total,,"1,202,647",,"1,089,154",,,,"964,224",,,"113,756",,,"3,369,781",,,,,,,,
,"- Includes sales for public street and highway lighting, other sales to public authorities, sales to railroads and railways, and interdepartmental sales.  Notes: Data include both bundled and unbundled consumers.  Data for unbundled consumers are from Tables C1 through C5.
Source: Energy Information Administration, Form EIA-861, ""Annual Electric Power Industry Report"", and calculated from the data shown in Tables 14, 15, 16, 17 and Tables C1 through C5.",,,,,,,,,,,,,,,,,,,,,
"Table 1c. Revenues for Sales to Bundled and Unbundled Consumers (Including Delivery Service Revenue) by Sector, Census Division, and State, 2001 (Thousand Dollars)",,,,,,,,,,,,,,,,,,,,,,
"Census Division                 Residential           Commercial             Industrial                  Other                 All Sectors
State",,,,,,,,,,,,,,,,,,,,,,
New England,,"5,155,300",,"5,443,028",,,"2,046,656",,,,"206,425",,,"12,851,409",,,,,,,,
Connecticut,,"1,305,324",,"1,151,601",,,"424,829",,,,"55,163",,,"2,936,917",,,,,,,,
Maine,,"552,007",,"481,209",,,"224,478",,,,"12,593",,,"1,270,287",,,,,,,,
Massachusetts,,"2,242,636",,"2,807,045",,,"914,548",,,,"97,570",,,"6,061,799",,,,,,,,
New Hampshire,,"473,388",,"411,913",,,"226,210",,,,"17,652",,,"1,129,163",,,,,,,,
Rhode Island,,"327,363",,"374,014",,,"129,685",,,,"15,520",,,"846,582",,,,,,,,
Vermont,,"254,582",,"217,246",,,"126,906",,,,"7,927",,,"606,661",,,,,,,,
Middle Atlantic,,"13,251,941",,"14,338,673",,,"5,115,351",,,,"1,387,729",,,"34,093,694",,,,,,,,
New Jersey,,"2,602,692",,"3,130,379",,,"1,022,612",,,,"57,421",,,"6,813,104",,,,,,,,
New York,,"6,195,139",,"7,711,738",,,"1,361,380",,,,"1,180,606",,,"16,448,863",,,,,,,,
Pennsylvania,,"4,454,110",,"3,496,556",,,"2,731,359",,,,"149,702",,,"10,831,727",,,,,,,,
East North Central,,"13,923,381",,"11,699,196",,,"9,168,764",,,,"1,098,142",,,"35,889,483",,,,,,,,
Illinois,,"3,644,562",,"3,193,914",,,"1,866,613",,,,"656,404",,,"9,361,493",,,,,,,,
Indiana,,"2,037,161",,"1,350,710",,,"1,727,573",,,,"61,966",,,"5,177,410",,,,,,,,
Michigan,,"2,667,172",,"2,631,605",,,"1,722,736",,,,"93,734",,,"7,115,247",,,,,,,,
Ohio,,"3,962,455",,"3,337,932",,,"2,745,766",,,,"228,221",,,"10,274,374",,,,,,,,
Wisconsin,,"1,612,031",,"1,185,035",,,"1,106,076",,,,"57,817",,,"3,960,959",,,,,,,,
West North Central,,"6,612,231",,"4,860,016",,,"3,234,341",,,,"414,456",,,"15,121,044",,,,,,,,
Iowa,,"1,045,203",,"569,620",,,"679,233",,,,"113,984",,,"2,408,040",,,,,,,,
Kansas,,"924,555",,"792,686",,,"480,716",,,,"38,232",,,"2,236,189",,,,,,,,
Minnesota,,"1,476,460",,"1,193,379",,,"919,926",,,,"53,525",,,"3,643,290",,,,,,,,
Missouri,,"2,113,257",,"1,533,319",,,"694,792",,,,"73,066",,,"4,414,434",,,,,,,,
Nebraska,,"561,857",,"396,344",,,"275,815",,,,"99,182",,,"1,333,198",,,,,,,,
North Dakota,,"225,280",,"183,811",,,"109,605",,,,"19,200",,,"537,896",,,,,,,,
South Dakota,,"265,619",,"190,857",,,"74,254",,,,"17,267",,,"547,997",,,,,,,,
South Atlantic,,"23,625,164",,"15,825,015",,,"6,985,799",,,,"1,410,392",,,"47,846,370",,,,,,,,
Delaware,,"321,359",,"253,516",,,"164,378",,,,"8,737",,,"747,990",,,,,,,,
District of Columbia,,"131,292",,"581,622",,,"13,453",,,,"13,750",,,"740,117",,,,,,,,
Florida,,"8,712,905",,"5,238,553",,,"1,002,091",,,,"422,864",,,"15,376,413",,,,,,,,
Georgia,,"3,427,720",,"2,502,600",,,"1,453,841",,,,"139,553",,,"7,523,714",,,,,,,,
Maryland,,"1,849,915",,"1,628,938",,,"425,807",,,,"78,687",,,"3,983,347",,,,,,,,
North Carolina,,"3,749,927",,"2,423,308",,,"1,487,245",,,,"143,676",,,"7,804,156",,,,,,,,
South Carolina,,"1,912,045",,"1,127,116",,,"1,217,606",,,,"60,398",,,"4,317,165",,,,,,,,
Virginia,,"2,904,492",,"1,700,388",,,"810,983",,,,"534,700",,,"5,950,563",,,,,,,,
West Virginia,,"615,509",,"368,974",,,"410,395",,,,"8,027",,,"1,402,905",,,,,,,,
East South Central,,"6,850,956",,"4,405,169",,,"4,348,414",,,,"367,614",,,"15,972,153",,,,,,,,
Alabama,,"1,950,059",,"1,233,009",,,"1,208,853",,,,"52,565",,,"4,444,486",,,,,,,,
Kentucky,,"1,323,393",,"745,717",,,"1,176,267",,,,"147,861",,,"3,393,238",,,,,,,,
Mississippi,,"1,242,778",,"787,812",,,"671,816",,,,"72,099",,,"2,774,505",,,,,,,,
Tennessee,,"2,334,726",,"1,638,631",,,"1,291,478",,,,"95,089",,,"5,359,924",,,,,,,,
West South Central,,"15,046,850",,"9,577,298",,,"7,995,922",,,,"1,532,652",,,"34,152,722",,,,,,,,
Arkansas,,"1,165,380",,"566,612",,,"741,113",,,,"51,167",,,"2,524,272",,,,,,,,
Louisiana,,"2,043,518",,"1,342,792",,,"1,595,081",,,,"218,920",,,"5,200,311",,,,,,,,
Oklahoma,,"1,438,610",,"860,733",,,"572,824",,,,"159,576",,,"3,031,743",,,,,,,,
Texas,,"10,399,342",,"6,807,161",,,"5,086,904",,,,"1,102,989",,,"23,396,396",,,,,,,,
Mountain,,"5,840,305",,"4,892,454",,,"3,123,795",,,,"440,384",,,"14,296,938",,,,,,,,
Arizona,,"2,174,365",,"1,623,881",,,"596,575",,,,"130,776",,,"4,525,597",,,,,,,,
Colorado,,"1,080,208",,"1,013,541",,,"488,616",,,,"80,081",,,"2,662,446",,,,,,,,
Idaho,,"414,721",,"335,713",,,"270,936",,,,"15,939",,,"1,037,309",,,,,,,,
Montana,,"267,208",,"222,557",,,"216,484",,,,"24,228",,,"730,477",,,,,,,,
Nevada,,"871,875",,"565,310",,,"737,650",,,,"38,617",,,"2,213,452",,,,,,,,
New Mexico,,"436,866",,"513,101",,,"287,360",,,,"102,603",,,"1,339,930",,,,,,,,
Utah,,"449,767",,"460,635",,,"261,685",,,,"38,570",,,"1,210,657",,,,,,,,
Wyoming,,"145,295",,"157,716",,,"264,489",,,,"9,570",,,"577,070",,,,,,,,
Pacific Contiguous,,"12,677,953",,"14,616,654",,,"6,029,728",,,,"1,103,138",,,"34,427,473",,,,,,,,
California,,"9,776,229",,"12,510,516",,,"4,559,492",,,,"893,951",,,"27,740,188",,,,,,,,
Oregon,,"1,100,132",,"807,730",,,"551,114",,,,"35,283",,,"2,494,259",,,,,,,,
Washington,,"1,801,592",,"1,298,408",,,"919,122",,,,"173,904",,,"4,193,026",,,,,,,,
Pacific Noncontiguous,,"686,966",,"696,104",,,"524,715",,,,"37,695",,,"1,945,480",,,,,,,,
Alaska,,"229,169",,"232,510",,,"82,179",,,,"27,912",,,"571,770",,,,,,,,
Hawaii,,"457,797",,"463,594",,,"442,536",,,,"9,783",,,"1,373,710",,,,,,,,
U.S. Total,,"103,671,047",,"86,353,607",,,"48,573,485",,,,"7,998,627",,,"246,596,766",,,,,,,,
,"- Includes sales for public street and highway lighting, other sales to public authorities, sales to railroads and railways, and interdepartmental sales.  Notes: Data include both bundled and unbundled consumers.  Data for unbundled consumers are from Tables C1 through C5.
Source: Energy Information Administration, Form EIA-861, ""Annual Electric Power Industry Report"", and calculated from the data shown in Tables 14, 15, 16, 17 and Tables C1 through C5.",,,,,,,,,,,,,,,,,,,,,
"Table 1d. Average Revenue per Kilowatthour for Bundled and Unbundled Consumers by Sector, Census Division, and State, 2001",,,,,,,,,,,,,,,,,,,,,,
Census Division                 Residential           Commercial             Industrial                  Other                 All Sectors,,,,,,,,,,,,,,,,,,,,,,
State,,,,,,,,,,,,,,,,,,,,,,
New England,,,11.94,10.57,,,,9.05,,,13.50,,,10.82,,,,,,,,
Connecticut,,,10.91,9.26,,,,7.62,,,10.00,,,9.62,,,,,,,,
Maine,,,11.65,10.75,,,,8.62,,,65.71,,,10.73,,,,,,,,
Massachusetts,,,12.48,11.24,,,,10.13,,,14.18,,,11.51,,,,,,,,
New Hampshire,,,12.49,10.53,,,,9.11,,,13.28,,,10.95,,,,,,,,
Rhode Island,,,12.13,10.03,,,,9.79,,,16.22,,,10.79,,,,,,,,
Vermont,,,12.67,11.10,,,,7.89,,,18.85,,,10.80,,,,,,,,
Middle Atlantic,,,11.45,10.43,,,,6.13,,,9.23,,,9.70,,,,,,,,
New Jersey,,,10.24,9.19,,,,8.27,,,11.51,,,9.42,,,,,,,,
New York,,,14.06,12.98,,,,5.51,,,8.92,,,11.63,,,,,,,,
Pennsylvania,,,9.62,7.96,,,,5.89,,,11.56,,,7.86,,,,,,,,
East North Central,,,8.13,7.20,,,,4.52,,,6.02,,,6.47,,,,,,,,
Illinois,,,8.71,7.29,,,,4.92,,,5.43,,,6.90,,,,,,,,
Indiana,,,6.92,5.29,,,,4.11,,,9.06,,,5.30,,,,,,,,
Michigan,,,8.26,7.54,,,,5.09,,,10.43,,,6.98,,,,,,,,
Ohio,,,8.37,8.45,,,,4.30,,,5.98,,,6.65,,,,,,,,
Wisconsin,,,7.90,6.34,,,,4.37,,,7.69,,,6.08,,,,,,,,
West North Central,,,7.37,6.05,,,,4.33,,,6.02,,,6.01,,,,,,,,
Iowa,,,8.41,6.69,,,,4.18,,,5.61,,,6.14,,,,,,,,
Kansas,,,7.66,6.20,,,,4.55,,,8.91,,,6.24,,,,,,,,
Minnesota,,,7.61,6.03,,,,4.52,,,7.43,,,6.04,,,,,,,,
Missouri,,,7.00,5.89,,,,4.39,,,6.08,,,6.03,,,,,,,,
Nebraska,,,6.50,5.48,,,,3.76,,,6.51,,,5.39,,,,,,,,
North Dakota,,,6.47,5.99,,,,3.98,,,3.79,,,5.48,,,,,,,,
South Dakota,,,7.42,6.55,,,,4.46,,,3.71,,,6.35,,,,,,,,
South Atlantic,,,8.05,6.62,,,,4.38,,,6.51,,,6.70,,,,,,,,
Delaware,,,8.61,6.98,,,,5.08,,,14.17,,,7.01,,,,,,,,
District of Columbia,,,7.83,7.96,,,,4.81,,,9.17,,,7.87,,,,,,,,
Florida,,,8.59,7.08,,,,5.33,,,7.60,,,7.70,,,,,,,,
Georgia,,,7.72,6.61,,,,4.28,,,8.56,,,6.39,,,,,,,,
Maryland,,,7.70,6.42,,,,4.41,,,10.60,,,6.66,,,,,,,,
North Carolina,,,8.12,6.42,,,,4.72,,,6.68,,,6.63,,,,,,,,
South Carolina,,,7.69,6.45,,,,3.86,,,6.39,,,5.77,,,,,,,,
Virginia,,,7.80,5.85,,,,4.17,,,5.16,,,6.19,,,,,,,,
West Virginia,,,6.26,5.44,,,,3.74,,,10.36,,,5.07,,,,,,,,
East South Central,,,6.51,6.25,,,,3.71,,,6.25,,,5.35,,,,,,,,
Alabama,,,7.01,6.53,,,,3.80,,,7.11,,,5.61,,,,,,,,
Kentucky,,,5.58,5.20,,,,3.04,,,4.53,,,4.24,,,,,,,,
Mississippi,,,7.37,6.94,,,,4.40,,,8.95,,,6.26,,,,,,,,
Tennessee,,,6.32,6.31,,,,4.12,,,8.83,,,5.62,,,,,,,,
West South Central,,,8.45,7.44,,,,5.18,,,7.28,,,7.08,,,,,,,,
Arkansas,,,7.72,6.19,,,,4.43,,,6.91,,,6.05,,,,,,,,
Louisiana,,,7.92,7.58,,,,5.58,,,8.43,,,6.96,,,,,,,,
Oklahoma,,,7.27,6.35,,,,4.29,,,5.39,,,6.10,,,,,,,,
Texas,,,8.86,7.72,,,,5.31,,,7.48,,,7.40,,,,,,,,
Mountain,,,7.80,6.54,,,,4.84,,,5.83,,,6.44,,,,,,,,
Arizona,,,8.30,7.36,,,,5.24,,,4.93,,,7.27,,,,,,,,
Colorado,,,7.47,5.67,,,,4.48,,,8.36,,,6.02,,,,,,,,
Idaho,,,6.01,5.13,,,,3.71,,,4.66,,,4.92,,,,,,,,
Montana,,,6.88,6.11,,,,6.54,,,7.47,,,6.54,,,,,,,,
Nevada,,,9.08,8.45,,,,6.56,,,6.15,,,7.86,,,,,,,,
New Mexico,,,8.74,7.50,,,,5.45,,,6.37,,,7.16,,,,,,,,
Utah,,,6.72,5.58,,,,3.53,,,4.53,,,5.21,,,,,,,,
Wyoming,,,6.77,5.41,,,,3.43,,,5.07,,,4.46,,,,,,,,
Pacific Contiguous,,,10.03,10.53,,,,7.53,,,7.04,,,9.54,,,,,,,,
California,,,12.65,12.49,,,,9.81,,,7.78,,,11.78,,,,,,,,
Oregon,,,6.29,5.45,,,,4.21,,,7.33,,,5.44,,,,,,,,
Washington,,,5.70,5.45,,,,4.48,,,4.69,,,5.26,,,,,,,,
Pacific Noncontiguous,,,14.64,12.91,,,,10.78,,,15.14,,,12.80,,,,,,,,
Alaska,,,12.12,10.28,,,,7.61,,,14.37,,,10.53,,,,,,,,
Hawaii,,,16.34,14.81,,,,11.68,,,17.85,,,14.05,,,,,,,,
U.S. Total,,,8.62,7.93,,,,5.04,,,7.03,,,7.32,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,"- Includes sales for public street and highway lighting, other sales to public authorities, sales to railroads and railways, and interdepartmental sales.  Notes: Data include both bundled and unbundled consumers.  Data for unbundled consumers are from Tables C1 through C5.
Source: Energy Information Administration, Form EIA-861, ""Annual Electric Power Industry Report"", and calculated from the data shown in Tables 14, 15, 16, 17 and Tables C1 through C5.",,,,,,,,,,,,,,,,,,,,,
"Table 14. Class of Ownership, Number of Bundled Ultimate Consumers, Revenue, Sales, and Average Revenue per Kilowatthour for the Residential Sector by State
Utility, 2001
State                                             Class of           Number of              Revenue                             Sales                     Average Revenue Electric Utility                                   Ownership        Consumers     (thousand dollars)    (thousand kilowatthours)     per kilowatthour
(cents)",,,,,,,,,,,,,,,,,,,,,,
Alabama,,,,,,,,,,,,,,,,,,,,,,
Alabama Power Co,,,Investor-Owned,"1,135,861",,,"1,138,499",,,,"15,880,971",,,7.17,,,,,,,,
Albertville Municipal Utils Bd,,,Publicly Owned,"7,401",,,"6,820",,,,"110,748",,,6.16,,,,,,,,
Alexander City City of,,,Publicly Owned,"4,620",,,"3,433",,,,"61,079",,,5.62,,,,,,,,
Andalusia City of,,,Publicly Owned,"3,590",,,"3,270",,,,"44,015",,,7.43,,,,,,,,
"Arab Electric Cooperative, Inc",,,Cooperative,"11,618",,,"12,126",,,,"180,568",,,6.72,,,,,,,,
Athens City of,,,Publicly Owned,"27,434",,,"29,434",,,,"469,067",,,6.28,,,,,,,,
Baldwin County El Member Corp,,,Cooperative,"45,449",,,"46,441",,,,"636,555",,,7.30,,,,,,,,
Bessemer Utilities City of,,,Publicly Owned,"10,436",,,"8,232",,,,"122,103",,,6.74,,,,,,,,
Black Warrior Elec Member Corp,,,Cooperative,"20,250",,,"17,768",,,,"256,759",,,6.92,,,,,,,,
Brundidge City of,,,Publicly Owned,"1,122",,,"1,008",,,,"12,910",,,7.81,,,,,,,,
Central Alabama Electric Coop,,,Cooperative,"34,011",,,"36,631",,,,"461,401",,,7.94,,,,,,,,
Cherokee Electric Cooperative,,,Cooperative,"16,520",,,"16,603",,,,"223,971",,,7.41,,,,,,,,
Clarke-Washington E M C,,,Cooperative,"18,226",,,"16,591",,,,"207,731",,,7.99,,,,,,,,
Coosa Valley Electric Coop Inc,,,Cooperative,"14,212",,,"14,403",,,,"182,000",,,7.91,,,,,,,,
Courtland City of,,,Publicly Owned,668,,,606,,,,"9,484",,,6.39,,,,,,,,
"Covington Electric Coop, Inc",,,Cooperative,"19,678",,,"21,884",,,,"264,021",,,8.29,,,,,,,,
"Cullman Electric Coop, Inc",,,Cooperative,"31,836",,,"33,108",,,,"465,873",,,7.11,,,,,,,,
Cullman Power Board,,,Publicly Owned,"6,546",,,"5,662",,,,"90,244",,,6.27,,,,,,,,
Decatur Utilities,,,Publicly Owned,"22,546",,,"20,406",,,,"361,342",,,5.65,,,,,,,,
Dixie Electric Cooperative,,,Cooperative,"14,662",,,"16,649",,,,"212,026",,,7.85,,,,,,,,
Dothan City of,,,Publicly Owned,"23,446",,,"24,510",,,,"405,223",,,6.05,,,,,,,,
Elba City of,,,Publicly Owned,"1,361",,,"1,296",,,,"17,550",,,7.38,,,,,,,,
Evergreen City of,,,Publicly Owned,"1,623",,,"1,367",,,,"20,000",,,6.84,,,,,,,,
Fairhope City of,,,Publicly Owned,"5,440",,,"5,406",,,,"75,673",,,7.14,,,,,,,,
Florence City of,,,Publicly Owned,"37,543",,,"38,331",,,,"595,629",,,6.44,,,,,,,,
Foley Board of Utilities,,,Publicly Owned,"24,352",,,"25,924",,,,"392,943",,,6.60,,,,,,,,
Fort Payne Improvement Auth,,,Publicly Owned,"6,030",,,"5,722",,,,"91,620",,,6.25,,,,,,,,
Franklin Electric Cooperative,,,Cooperative,"6,571",,,"6,270",,,,"77,114",,,8.13,,,,,,,,
Guntersville Electric Board,,,Publicly Owned,"4,649",,,"4,225",,,,"66,832",,,6.32,,,,,,,,
Hartford City of,,,Publicly Owned,"1,181",,,"1,031",,,,"16,126",,,6.39,,,,,,,,
Hartselle City of,,,Publicly Owned,"3,906",,,"3,917",,,,"60,586",,,6.47,,,,,,,,
Huntsville City of,,,Publicly Owned,"117,027",,,"114,184",,,,"1,993,908",,,5.73,,,,,,,,
Joe Wheeler Elec Member Corp,,,Cooperative,"32,210",,,"39,314",,,,"536,432",,,7.33,,,,,,,,
Lafayette City of,,,Publicly Owned,"1,228",,,995,,,,"13,561",,,7.34,,,,,,,,
Lanett City of,,,Publicly Owned,"3,484",,,"2,210",,,,"30,061",,,7.35,,,,,,,,
Luverne City of,,,Publicly Owned,"1,370",,,"1,121",,,,"17,715",,,6.33,,,,,,,,
Marshall-De Kalb Electric Coop,,,Cooperative,"14,483",,,"13,660",,,,"213,833",,,6.39,,,,,,,,
Muscle Shoals City of,,,Publicly Owned,"5,158",,,"5,172",,,,"81,844",,,6.32,,,,,,,,
North Alabama Electric Coop,,,Cooperative,"14,069",,,"12,712",,,,"198,628",,,6.40,,,,,,,,
Opelika City of,,,Publicly Owned,"8,966",,,"7,518",,,,"125,823",,,5.98,,,,,,,,
Opp City of,,,Publicly Owned,"2,643",,,"2,732",,,,"35,484",,,7.70,,,,,,,,
Pea River Electric Cooperative,,,Cooperative,"13,560",,,"14,981",,,,"206,458",,,7.26,,,,,,,,
Piedmont City of,,,Publicly Owned,"1,890",,,"1,962",,,,"23,500",,,8.35,,,,,,,,
"Pioneer Electric Coop, Inc",,,Cooperative,"11,891",,,"14,448",,,,"143,138",,,10.09,,,,,,,,
Robertsdale City of,,,Publicly Owned,"1,882",,,"2,031",,,,"28,397",,,7.15,,,,,,,,
Russellville City of,,,Publicly Owned,"3,787",,,"3,219",,,,"50,379",,,6.39,,,,,,,,
Sand Mountain Electric Coop,,,Cooperative,"23,970",,,"23,199",,,,"331,617",,,7.00,,,,,,,,
Scottsboro City of,,,Publicly Owned,"6,507",,,"6,588",,,,"98,713",,,6.67,,,,,,,,
Sheffield Utilities,,,Publicly Owned,"15,217",,,"14,634",,,,"235,775",,,6.21,,,,,,,,
"South Alabama Elec Coop, Inc",,,Cooperative,"14,458",,,"15,139",,,,"183,007",,,8.27,,,,,,,,
"Southern Pine Elec Coop, Inc",,,Cooperative,"18,287",,,"17,524",,,,"246,427",,,7.11,,,,,,,,
Sylacauga Utilities Board,,,Publicly Owned,"4,995",,,"4,933",,,,"67,214",,,7.34,,,,,,,,
Tallapoosa River Elec Coop Inc,,,Cooperative,"20,158",,,"20,405",,,,"254,368",,,8.02,,,,,,,,
Tarrant City of,,,Publicly Owned,"2,773",,,"2,307",,,,"32,413",,,7.12,,,,,,,,
"Tombigbee Electric Coop, Inc",,,Cooperative,"9,690",,,"7,800",,,,"99,154",,,7.87,,,,,,,,
Troup Electric Members Corp,,,Cooperative,542,,,347,,,,"4,447",,,7.80,,,,,,,,
Troy City of,,,Publicly Owned,"5,500",,,"5,277",,,,"86,691",,,6.09,,,,,,,,
Tuscumbia City of,,,Publicly Owned,"3,500",,,"3,030",,,,"46,213",,,6.56,,,,,,,,
Tuskegee City of,,,Publicly Owned,"6,384",,,"4,400",,,,"68,900",,,6.39,,,,,,,,
"Wiregrass Electric Coop, Inc",,,Cooperative,"18,416",,,"20,644",,,,"275,943",,,7.48,,,,,,,,
State Total,,,,"1,946,833",,,"1,950,059",,,,"27,802,207",,,7.01,,,,,,,,
"State                                             Class of           Number of              Revenue                             Sales                     Average Revenue Electric Utility                                   Ownership        Consumers     (thousand dollars)    (thousand kilowatthours)     per kilowatthour
(cents)",,,,,,,,,,,,,,,,,,,,,,
Alaska,,,,,,,,,,,,,,,,,,,,,,
Akiachak Native Community Electric Co.,,,Cooperative,144,,,,152,,,420,,,36.19,,,,,,,,
Akutan City of,,,Publicly Owned,62,,,,120,,,400,,,30.00,,,,,,,,
Alaska Electric Light & Pwr Co,,,Investor-Owned,"12,807",,,,"12,428",,,"130,228",,,9.54,,,,,,,,
